id,created_at,name,screen_name,location,description,followers_count,friends_count
150838582,2010-06-01 23:39:18,Lola Hierro,Lola_Hierro,Madrid,"Journalist. #Migrados, #Africa #SDG in @Planeta_Futuro in @el_pais.  Behind the scenes in #ReporteraNómada. 🧡 #crossfit, #running #books #travel RT≠endorsement",8929,1793
3170501609,2015-04-15 16:08:40,Amnistía Internacional Madrid,amnistiamadrid,"Comunidad de Madrid, España",Los derechos humanos por encima de todo. Acción de Amnistía Internacional en la Comunidad de Madrid. ¿Te quieres sumar?  https://t.co/WEIPEZmMHf…,2846,649
58766118,2009-07-21 10:59:38,Acción contra el Hambre España,Acontraelhambre,Madrid. Spain,Acción contra el Hambre es una organización humanitaria internacional que lucha contra las causas y los efectos del hambre.,53738,10317
86791363,2009-11-01 20:07:16,Alianza,AxSolidaridad,Madrid,"Personas transformando el mundo. Trabajamos por un mundo mejor y más sostenible para todas y todos, sin importar dónde hayan nacido o dónde decidan vivir.",19881,5743
4089959487,2015-11-01 13:04:15,Irantzu Varela,IrantzuVarela,,Feminista radical es poco. Euskalduntzen. Coordino @FaktoriaLila. Hago #ElTornillo @enlafronteratv y @publico. Y #AlóIrantzu en @pikaramagazine. Escribo y así,49635,1377
215911659,2010-11-15 07:53:42,June Fernández,marikazetari,Bilbao,Periodista. Trabajo en @pikaramagazine. @argia eta @ttap aldizkarietan zutabegilea. Autora de #10ingobernables. Estoy #HastaElCoñoDeTransfobia,20084,2104
1291691126,2013-03-23 15:09:21,Pepitas editorial,pepitaseditora,Logroño,Una editorial con menos proyección que un cinexín,7421,1437
3269701,2007-04-03 01:02:50,Aula CM,aulaCM,Madrid y Zaragoza,"Escuela de Comunicación y Marketing 🎓 1 Máster + 6 Cursos de Community Manager, WordPress, Adwords, SEO, Analytics y Diseño = Presenciales y Online 🚀",54226,12667
155925442,2010-06-15 14:38:28,Daniel Marote ®️,daniel_marote,Madrid,"Uno de los mayores exponentes en #PURPOSEDRIVENBUSINESS Y #CX de Europa. Speaker internacional, experto y consultor en comportamiento de usuario.",7118,4452
207905368,2010-10-26 08:13:22,Hydra.digital,HydraSM,"Madrid, Spain",Somos un laboratorio de diseño de Customer Experience. Somos #UserLovers 😍,6852,2822
73355170,2009-09-11 10:19:48,Indra,IndraCompany,Madrid,We are one of the leading global technology and consulting companies and the technological partner for core business operations of our customers worldwide,28764,719
3143260474,2015-04-07 09:14:20,Netflix España,NetflixES,Spain,AIKIDO #LCDP3 Ayuda: @NetflixHelps,837482,299
968537335024537601,2018-02-27 17:24:30,Nerea,NBarjola,"Bilbo, EH",Autora del libro Microfisica sexista del poder.,1507,430
3066100985,2015-03-02 22:01:38,Librújula,librujula,,Librújula es una revista bimestral y un portal web dedicados a la actualidad literaria y el mundo del libro.,7503,1045
2520477284,2014-05-24 13:27:29,Altaïr Magazine,altairmagazine,Planet Earth. Solar System.,"Publicación de cultura viajera y crónica periodística. En digital y en papel, intentamos entender la atractiva complejidad del mundo.",8654,929
224661284,2010-12-09 15:11:58,Libros del K.O.,librosdelko,,Editorial especializada... ¡en periodismo! LOL. ¡Visionarios! Nos pierden las charangas. Nosotros sí tenemos sueños baratos.,17118,732
428067025,2011-12-04 09:16:38,Bruno Martin,TurbanMinor,"Madrid, España","Periodista, sobre todo en @materia_ciencia (El País). Estudié biología y comunicación científica. Sometimes I run and dance swing. British & español.",6063,1653
972163587501449216,2018-03-09 17:33:55,Salud sin Bulos,SaludsinBulos,España,"Iniciativa contra los bulos de salud en internet de @AieSalud con la colaboración de prof. sanitarios, pacientes y periodistas. #SaludsinBulos",9733,1014
796684728,2012-09-01 19:08:34,Pepa Bueno,PepaBueno,,Periodista. Hoy por Hoy. Cadena Ser,353923,872
343973305,2011-07-28 10:48:19,Fundación ONCE,Fundacion_ONCE,,"Trabajamos por mejorar la calidad de vida de las personas con discapacidad a través de la accesibilidad, la formación y el empleo",56472,1128
381691676,2011-09-28 19:29:02,Cristina Sánchez,snchez_cristina,"Madrid, España",Maestra de primaria cargada de ilusiones y nuevos proyectos que se dirigen hacia el camino del cambio educativo y la inclusión #eduviajefinlandia #origami #sole,392,533
39219494,2009-05-11 08:59:15,Amnistía Internacional España,amnistiaespana,España,En Amnistía Internacional actuamos por los derechos humanos en todo el mundo. HT y RT ≠ apoyo.,154419,18150
17186899,2008-11-05 11:41:57,Save the Children Es,SaveChildrenEs,España,"Somos la mayor ONG dedicada a la protección de la infancia. Llevamos 100 años defendiendo los derechos de niños, niñas y adolescentes de todo el mundo.",113709,22412
118631951,2010-03-01 08:34:35,medicusmundi,medicusmundi,Madrid,"5.000 socios/as, 500 voluntarios/as y 75 contratados/as que actuamos, nos comprometemos y trabajamos para conseguir hacer realidad el derecho a la salud.¡ÚNETE!",5825,1028
59396498,2009-07-23 07:59:56,Oxfam Intermón,OxfamIntermon,España,Creemos en un mundo donde todas las personas puedan disfrutar de sus derechos y tener oportunidades. Por eso trabajamos cada día para reducir las desigualdades.,84668,2304
21667065,2009-02-23 16:42:14,Médicos Sin Fronteras,MSF_Espana,España,"Somos una organización médico-humanitaria internacional.
Nuestra misión es salvar vidas y aliviar el sufrimiento. 
Nuestra razón de ser son las personas.",425805,1224
306062737,2011-05-27 06:41:37,Médicos del Mundo,MedicosdelMundo,"Calle Conde de Vilches, 15 - M",Médicos del Mundo somos una asociación de voluntarios y voluntarias que trabajamos para defender el derecho a la salud de todas las personas.,57371,36015
276880380,2011-04-04 08:19:21,De mamas & de papas,demamasdepapas,"Madrid, Comunidad de Madrid","Espacio propio de EL PAÍS con toda la información útil, de interés y actualidad para padres, madres y todos aquellos interesados en el mundo de la infancia.",23285,226
143455500,2010-05-13 14:21:23,Isabel Valdés,minisashas,Madrid,"Vivo de más (por si acaso). Periodista en @el_pais. Feminista.  No me creo (casi) nada. Escribo [Mujeres]. Estoy en los DM, ivaldes@elpais.es y tras @elpais_fem",5555,1079
228197973,2010-12-19 01:06:21,𝑀𝑎𝑟𝑖𝑎 𝑆𝑎ℎ𝑢𝑞𝑢𝑖𝑙𝑙𝑜,mrsahuquillo,"Ucrania, Rusia, etc","Moscow chief correspondent for @el_pais | Russia, Ukraine, post-Soviet states | Previously Bucuresti, BXL & Madrid |  𝑭𝒆𝒎𝒊𝒏𝒊𝒔𝒕 | mrsahuquillo@elpais.es",10080,1200
469206526,2012-01-20 10:37:20,CEIB,ceib_centro,España,Centro de Estudios de Iberoamérica (CEIB) de la Universidad Rey Juan Carlos - Difundiendo la #iberoamericaneidad #CEIB https://t.co/WFo3UrYIe7,703,798
838883814600552451,2017-03-06 22:47:41,Plataforma MundoU,MundoU_ok,Argentina,MundoU es la plataforma audiovisual universitaria. Promueve la distribución de los programas que las Universidades Nacionales realizan en todo el país.,198,222
834568358,2012-09-20 02:14:32,IPANC-CAB,CABIPANC,Quito - Ecuador,Twitter Oficial del Instituto Iberoamericano de Patrimonio Natural y Cultural del Convenio Andrés Bello,633,140
1326484946,2013-04-04 08:44:08,Javi Universidad,JaviUnive,,"Periodismo, baloncesto (sobre todo femenino), literatura infantil y juvenil, astronomía y... universidad",427,454
790874238236393472,2016-10-25 11:14:47,AFAMP,AFAMP_,"Bailén, España","Asociación de familiares y amigos de personas con #discapacidad intelectual. Trabajando por la @Plenainclusion 
Entidad responsable de @PDIciencia",181,291
848898672544894976,2017-04-03 14:03:10,PDICIENCIA,PDICIENCIA,,"Tenemos #discapacidadintelectual y llevamos el conocimiento científico a todo el mundo, independientemente de sus capacidades. @afamp_ @FECYT_Ciencia",989,628
2327343992,2014-02-04 16:04:08,Next,next_ciencia,aberron@vozpopuli.com,Somos la sección de ciencia y futuro de @voz_populi. Editado por @aberron,12997,552
714783444757254150,2016-03-29 11:57:08,El cazador de cerebros,cazadorcerebros,,"Programa de divulgación y conocimiento de @la2_tve en el que @Perestupinya busca las mentes más brillantes. Producido x @minifilmstv. Próximamente, 3ª temporada",8384,820
786330846131265536,2016-10-12 22:20:57,Telecienciario,telecienciario,El Mundo,"La actualidad científica de la semana más loca y verdadera, con @SantiGarciaCC y @JaSantaolalla de #BigVan.
Cada viernes, en tus mejores píxeles.",2464,260
14506505,2008-04-24 04:02:27,Gonzalo Alonso,gonzoogle,"ÜT: 19.404986,-99.178224",CEO @Cuentas_OK - Speaker internacional de Tecnología Negocios y Emprendimiento. Suscríbete a mi Newsletter https://t.co/8UNZiaCNFq,19413,14864
236115366,2011-01-09 21:01:05,Cristina Castro,criscastro_sm,Madrid,"Periodista, ahora en @elindepcom",1559,1222
242089625,2011-01-23 22:43:40,Sergio del Molino,sergiodelmolino,Born on the Bayou,"Juntaletras. Premio Espasa de Ensayo 2018. Antes: ""La España vacía"", ""La mirada de los peces""... Predico en @OndaCero_es y @el_pais. No discuto con trols.",17953,1602
169188551,2010-07-21 19:19:11,ACPE Corresponsales,A_C_P_E_,Madrid,"Asociación de Corresponsales de Prensa Extranjera (ACPE). La ACPE, nacida en 1923, representa a periodistas de 40 nacionalidades afincados en España.",966,318
718324109164331008,2016-04-08 06:26:28,ACPI Periodistas iberoamericanos,PrensaACPI,"Madrid, España",Asociación de corresponsales de Prensa Iberoamericana. Desde 1960 tendiendo puentes. Síguenos en https://t.co/sYPOYRLX9y,201,161
301520046,2011-05-19 16:17:49,Página Dos,PaginaDosRTVE,Barcelona,"El programa de libros de @La2_TVE, desde hace doce años. También en TVE Internacional, y a la carta en nuestra web. ¡Los martes a las 20h!",37040,889
483767812,2012-02-05 11:13:19,Juan Cruz Ruiz,cosmejuan,,"Periodista de EL PAÍS. De 1948. Discípulo de Bastenier, De la Serna, Vázquez Montalbán, Leguineche, SALCEDO, Alfonso Garcia Ramos",79986,5912
19292516,2009-01-21 15:50:58,Ramón Lobo,ramonlobo,Spain,"Spanish war correspondent for 20 years in Balkans, Chechenia, Africa, Iraq and Afghanistan. I write books and articles",125713,513
299331179,2011-05-15 22:13:00,MNCN,MNCNcomunica,Madrid,Cuenta oficial del Museo Nacional de Ciencias Naturales (MNCN-CSIC). Servicio de información al visitante y consultas en: info.edu@mncn.csic.es / 914111328,25797,679
211902632,2010-11-04 16:05:33,Pikara Magazine,pikaramagazine,"Bilbao, España","Revista que ofrece periodismo y opinión con un enfoque crítico, feminista, transgresor y disfrutón. 
#PeriodismoFeminista
https://t.co/lB3lUbAaP6",59004,1578
128308625,2010-03-31 19:01:37,Israel Doncel Martín,israel_doncel,,Cuenta personal / Amante de la comunicación / Resp. Comunicación de @sefaradisrael / Entrevisto en @caraacarar5 / Prof. @eicomunicacion / Sec. Gral. de @cdlacom,1711,2871
485053239,2012-02-06 19:43:48,Hora América,HoraAmerica,España,Espacio de Teresa Montoro sobre Iberoamérica y Cine. Hora América en Radio Exterior (Rne) Hora América y De Cine (Radio5 Rne).También en De Película (Rne),3315,1612
742143,2007-02-01 07:44:29,BBC News (World),BBCWorld,"London, UK","News, features and analysis from the World's newsroom. Breaking news, follow @BBCBreaking. UK news, @BBCNews. Latest sports news @BBCSport",25459057,70
5402612,2007-04-22 14:42:37,BBC Breaking News,BBCBreaking,"London, UK","Breaking news alerts and updates from the BBC. For news, features, analysis follow @BBCWorld (international) or @BBCNews (UK). Latest sport news @BBCSport.",40252845,3
428333,2007-01-02 01:48:14,CNN Breaking News,cnnbrk,Everywhere,"Breaking news from CNN Digital. Now 55M strong. Check @cnn for all things CNN, breaking and more. Download the app for custom alerts: https://t.co/UCHG9M367J",55575461,121
759251,2007-02-09 00:35:02,CNN,CNN,,It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK  & Download our app ?https://t.co/UCHG9M367J,42410834,1108
10012122,2007-11-06 21:50:06,BBC News Mundo,bbcmundo,"Londres, Inglaterra.",Twitter oficial de BBC News Mundo. Aquí encuentran una selección de lo mejor de nuestro contenido y los invitamos a una conversación global. ¿Se animan?,3172181,399
843223389321990146,2017-03-18 22:11:37,rosa maria calaf,rosamcalaf,"Barcelona, Spain","25 años de corresponsal de TVE. Ha informado sobre política y economía, conflictos y catástrofes, cultura y sociedad.",2404,30
731550062837415936,2016-05-14 18:21:41,NadaSComoParece,NSCP00,,,1305,1141
930819639654912003,2017-11-15 15:27:50,EditorialSentir,EditorialSentir,"Pozuelo de Alarcón, España","#EditorialSENTIR nace la demanda de #madres, #padres y #profesionales de #cuentos adecuados para #niños y #niñas sobre temáticas o problemáticas actuales",188,247
525416576,2012-03-15 14:25:23,La Marea,lamarea_com,España,"Periodismo con #AgendaPropia | Informando sobre calentamiento global desde 2014, ahora en @LMClimática | #PorTodas | Publicidad ética | Más: https://t.co/95KpVpGy12",206089,1769
90725961,2009-11-17 21:37:52,El Salto,ElSaltoDiario,,Construyendo #UnGranMedio con más de 20 proyectos comunicativos.  Estamos en https://t.co/YliWLoNsZq y publicamos un mensual en papel con seis ediciones.,138800,2205
2704211447,2014-07-12 18:45:19,Principia,Principia_io,"Madrid, Comunidad de Madrid",Ciencia para mayores y peques pero contada de otra manera: la nuestra 👉 https://t.co/RkAeqtqnNb,17725,962
156587889,2010-06-17 09:53:59,Tusquets Editores,TusquetsEditor,Barcelona,"Editorial dedicada a la publicación de libros de narrativa, biografía, poesía y ensayo.",111019,559
245917767,2011-02-01 18:59:13,B,Ediciones_B,Barcelona - España,"B, una de las editoriales más amplias dentro del mercado literario. Nuestros sellos Bruguera, B de Blok, Vergara, B de Bolsillo e innovando con B de Books!",87948,3707
248602915,2011-02-07 10:34:11,Editorial Anagrama,AnagramaEditor,,"Anagrama, editorial independiente fundada en 1969, ha publicado alrededor de 4.000 títulos.",174039,1485
154836286,2010-06-12 09:48:50,Cambio16,Cambio16,"Madrid, España",Cuenta oficial | Publicación y Diario digital con 48 años de historia | Noticias y reportajes de actualidad y análisis sobre España y el mundo.,17448,1792
763714129,2012-08-17 13:25:40,SundanceTV,SundanceES,España,#SundanceTV es el canal de TV con el cine mejor cine internacional y las series de éxito en todo el mundo. Disponible en plataformas de pago.,10945,639
266641960,2011-03-15 15:20:27,Cristina Pardo,cristina_pardo,Madrid,"En La Sexta, de picos pardos.",457340,288
268470229,2011-03-18 21:02:44,Jesús Maraña,jesusmarana,Madrid,"Periodista a tiempo completo en @_infoLibre y analista político en televisión y radio. Autor del libro ‘Al fondo a la izquierda'. Me equivoco, pero no miento.",336404,1348
80899853,2009-10-08 17:40:21,Rosa María Artal💜,rosamariaartal,"Madrid, Spain","Periodista, escritora, europea, inconformista, tenaz, ciudadana del siglo XXI. Coordinadora de Reacciona. Columnista de https://t.co/el7hgs0Hu6",110426,3146
14511951,2008-04-24 14:07:28,HuffPost,HuffPost,,Know what's real.,11453551,5701
807095,2007-03-02 20:41:42,The New York Times,nytimes,New York City,"""The Weekly"" is our new TV series. Episodes air Sundays at 10 p.m. on FX and on Hulu the next day. 

News tips? Share them here: https://t.co/ghL9OoYKMM",43814346,898
82084630,2009-10-13 12:44:38,laSexta Noticias,sextaNoticias,,El twitter de laSexta | Noticias. Te contamos todo lo que ocurre en el momento que ocurre.,1154844,286
737571671939244033,2016-05-31 09:09:24,EOI Jesús Maestro,EOIjesusmaestro,"Jesús Maestro, 5. 28003 Madrid",22 idiomas. Lo nuestro es la enseñanza de #idiomas y sus culturas. #EOI,1390,214
833675515689046018,2017-02-20 13:51:46,Cultura C. Madrid,CulturaCMadrid,"Comunidad de Madrid, España","Cuenta oficial para divulgar las iniciativas culturales de la Comunidad de Madrid (expos, teatro, música, cine y más). También en Facebook, Instagram y Youtube.",6144,321
2910853983,2014-12-08 12:47:29,CTXT,ctxt_es,"Madrid, España",Revista Contexto y Acción. Periodismo artesano en libertad. SUSCRÍBETE en https://t.co/EWkZTiMtZJ 🧐Síguenos en https://t.co/bmegTpv1wA,132775,4779
225887277,2010-12-12 18:30:00,Hoy por hoy,HoyPorHoy,Cadena SER,"Líder de la radio española. De lunes a viernes, de 6:00 a 12:20 en @La_SER. Con @aimarbretos y @ruiz_noticias https://t.co/HmfqC2GYdR",161329,575
60846979,2009-07-28 08:05:03,Editorial Libros.com,libroscom,Madrid,Convertimos ideas en libros. Únete a nuestra comunidad de mecenas en https://t.co/l0tO54jWF1,15437,5876
1602818168,2013-07-18 07:27:16,The Objective,TheObjective_es,Spain,Periodismo ethos | Conectamos con la sensibilidad de la sociedad que define nuestro futuro.,55933,573
755520220744323072,2016-07-19 21:50:32,"Further: cultura, futuro e ideas",further_es,"Madrid, Comunidad de Madrid","Espacio peculiar e imprescindible con esas otras historias que también quieres conocer. Tenemos scope global, foco local y el toque editorial @TheObjective_es",4367,184
785068256,2012-08-27 16:58:57,Cristina Vivo,crisvreal,Madrid,,53,181
181212884,2010-08-21 16:05:56,Iris Amado,iris_amado,Madrid,"#Periodista. Master en Dirección de #Comunicación y MBA en Organización de #Eventos, #Protocolo y Relaciones Internacionales",323,233
1254645907,2013-03-09 15:23:51,"Beis, blanco o negro",beso_ler14,,*No permitas que nada ni nadie te haga infeliz* Proyecto de periodista. Tres enes como modo de vida.,258,589
52823380,2009-07-01 19:26:59,Cámara abierta,camaraabierta,TVE,Programa de @rtve sobre cultura en red e innovación. Dirige y presenta: @danisesena. Emisión: Sábado 08:30h en La 1 y @24h_tve / Domingo 22:45h en @24h_tve,20296,897
2394318768,2014-03-17 12:32:44,Escuela UAM-EL PAÍS,EdPeriodismo,Madrid,Cuenta oficial de la Escuela de Periodismo UAM-EL PAÍS 👉🏻 33 años enseñando periodismo de calidad ➡️ Aprende periodismo haciéndolo 💻 📷 🎙 📹,6833,501
3288182451,2015-05-18 10:49:19,Next Door Publishers,NextDoorPublish,Barcelona - Pamplona - Sevilla,Nuestra editorial busca respuestas,4392,893
374426116,2011-09-16 09:09:19,CNIO Cancer Centre,CNIO_Cancer,"Madrid, Spain","Centro Nacional de Investigaciones Oncológicas | Spanish National Cancer Research Centre.
Cabecera: CNIO Arte https://t.co/biFvrvVMfI",17209,850
38381308,2009-05-07 05:59:57,El Mundo Today,elmundotoday,España,La actualidad del mañana.,1296410,483
773847936832774144,2016-09-08 11:38:20,UAMx,UAMx_Madrid,Madrid,#UAMx pertenece a la Unidad de Tecnologías para la Educación de la @UAM_Madrid encargada de la creación y gestión de #MOOC y #SPOC. #SomosUAM #Elearning,615,227
166739404,2010-07-14 22:06:37,Emma Watson,EmmaWatson,,,29187677,400
836476824456740864,2017-02-28 07:23:10,Mª Isabel Carrión Ra,maribelnorias,,,16,2
292857303,2011-05-04 10:43:15,José M López Nicolás,ScientiaJMLN,"Universidad de Murcia, España",Catedrático de Bioquímica y Biología Molecular. Director de la Unidad de Cultura Científica y de Innovación.,55486,864
19394390,2009-01-23 13:48:35,FEDER,FEDER_ONG,España,"@FEDER_ONG,la voz de 3 millones de personas con #enfermedadesraras en España. Representamos a 358 asociaciones de pacientes y a 1281 patologías poco frecuentes",30623,8924
367210075,2011-09-03 15:40:38,ConSalud.es,Consalud_es,España,Diario online líder en el sector salud en España. Toda la #ActualidadSanitaria. Porque salud necesitamos todos... Síguenos en Facebook: https://t.co/a09WhaP7iY,112074,77068
626336786,2012-07-04 10:05:00,Cristóbal Penalba,cristobalpenalb,,,629,76
229001251,2010-12-21 07:37:42,Redacción Médica,redaccionmedica,España,Periódico online con toda la actualidad del sector sanitario. #medicina #enfermería #farmacia #sanidad #salud #pacientes,66869,7680
859870254,2012-10-03 15:29:07,Programa CYTED,Programa_CYTED,"Madrid, España",Programa Iberoamericano de Ciencia y Tecnología para el Desarrollo (CYTED),1452,820
217142397,2010-11-18 18:07:38,SEGIB,SEGIBdigital,"Madrid, Comunidad de Madrid",Organismo internacional para Iberoamérica. Cumbres de Jefes de Estado y cooperación. Cúpulas de Chefes de Estado e cooperação. #SomosIberoamérica Idiomas: ES-PT,34576,4038
365520462,2011-08-31 15:40:46,Fundación CIEN,Fund_CIEN,Madrid,Twitter Oficial de la Fundación creada para coordinar y divulgar la investigación de enfermedades neuronales. Proyecto #Alzheimer y @CIBERNED,13555,191
858617198,2012-10-02 19:53:31,Agenda Ciudadana,agendacmx,,#AgendaCTImx 🔬,4619,413
799690475829497856,2016-11-18 19:07:21,Fobiascorto,FobiasCorto,"Madrid, Comunidad de Madrid","Fran llega a su primera reunión de terapia. Allí conoce a Jesús, Manuel, Javier y María. Durante una semana todos se enfrentarán a sus mayores temores.",10,11
14499829,2008-04-23 19:56:27,World Health Organization (WHO),WHO,"Geneva, Switzerland","We are the #UnitedNations’ health agency. We are committed to achieve better health for everyone, everywhere - #HealthForAll",4854895,1736
98866344,2009-12-23 12:13:43,Entreculturas,Entreculturas,España,"Creemos en la educación como instrumento de desarrollo, transformación y cambio social.",25592,5287
2715090015,2014-07-17 00:06:04,Andrea Abadi,andrea_abadi,,,193,0
1602760536,2013-07-18 07:09:40,SIMO Educación 2019,SIMOEDU_,Madrid,IFEMA convoca SIMO Educación en colaboración con la revista EDUCACIÓN 3.0. Del 5 al 7 de noviembre de 2019. #SIMOEDU19,10386,2201
2847889921,2014-10-08 20:48:12,Siad,AsocSiad,,"Experiencias basadas en el juego para el aprendizaje de Habilidades para la vida. 
https://t.co/PmCT6EFACJ  #ResilienciaWorldTour #juegosdemesa",235,253
718948571308040192,2016-04-09 23:47:51,Editorial Huso,edicioneshuso,"Comunidad de Madrid, España","Huso: Narrativa contemporánea, clásicos, olvidados, rarezas literarias de todos los continentes. Huso, hilador de historias. Escritores y editoriales",1267,1021
4053803819,2015-10-27 14:02:56,DaLaNota,dalanotasocial,"Madrid, Comunidad de Madrid",Educación #musicosocial para afrontar retos sociales en España. #Espectáculos para llegar a nuevos públicos.,872,1015
819185036,2012-09-12 09:12:26,Javier Santaolalla,JaSantaolalla,Canarias ,"Ingeniero, doctor en física de partículas. Fui investigador en @CERN.
Ciencia en Youtube #DateUnVoltio y autor. Canario. 
Contratacion@javiersantaolalla.es",100057,1856
55503369,2009-07-10 07:49:50,Faunia,parquefaunia,"Madrid, España",Más de 3.000 animales de 300 especies diferentes te esperan en Faunia.  Telf: 911547482 - faunia@faunia.com,6992,209
106122353,2010-01-18 15:30:59,zoo madrid,zoomadrid,Madrid -  Casa de Campo,"Disfruta en el Zoo Aquarium de Madrid de más de 4.000 animales de 500 especies diferentes. 
Telf: 902 345 014 - zoomadrid@zoomadrid.com",11272,232
503554266,2012-02-25 21:09:51,Enfermera Saturada 🦖,EnfrmraSaturada,Gallego en Madrid,"Divulgo, escribo, curo y aprendo. En 🎙@rne @RadioGalega 🏥SERMAS 🎬CTO 👨🏻‍🔬@SaludsinBulos✍🏼@elprogreso_Lugo ✍🏼@elHuffPost. Héctor Castiñeira",95949,716
12015412,2008-01-09 06:16:01,SubNoise.es,subnoise,,"Webzine de música rock, indie, metal...",11250,2739
253021343,2011-02-16 11:50:21,EP Cine,EPcine,Madrid,Portal dedicado al mundo del cine y las series editado por @europapress. CONTACTO israelarias@europapress.es,30963,1322
97519823,2009-12-17 20:34:07,Musicópolis,musicopolis,España,Tu portal de contenidos musicales: ¡encuentra todo lo que buscas en musicopolis.es!,14183,2277
1328885857,2013-04-05 10:22:32,CulturaOcio,culturaocio,,"Portal de cine, música y series editado por @europapress",22546,5446
236750837,2011-01-11 08:40:37,ACTIVA TU NEURONA,ACTIVATUNEURONA,,"LA RIGUROSIDAD DE LA #CIENCIA. EL ESTILO DEL #PERIODISMO.
@SanMartinFJ & @IzaskunLekuona",1520,474
144798844,2010-05-17 09:54:03,TEDxMadrid,TEDxMadrid,Madrid,An independent event organized under a TED licence. 21st September 2019. Retrofuturo. Teatro Circo Price Madrid,14319,6830
827722369,2012-09-16 20:49:59,OTRI-UCM,otri_ucm,"Madrid, España","Descubre la actividad científica e investigadora de @unicomplutense. Noticias, divulgación, transferencia e I+D.",2202,378
253024940,2011-02-16 12:01:01,EP Música,epmusica,Madrid,Bienvenidos al Twitter oficial de Europa Press Música. Contacto: davidgallardo@europapress.es,40888,11177
2336399766,2014-02-10 09:41:13,eldiario.es Cultura,eldiarioCultura,"Gran Vía, 46","Somos la sección de Cultura de @eldiarioes. Sigue con nosotros todo el cine, música, teatro, libros y más.",26448,1594
72534478,2009-09-08 11:54:27,Volta Café,voltacafe,"C/Santa Teresa 9, MADRID 28004",a medio camino entre burdel cabaret y casa magnetica. Especialistas en noches atípicas. No apto para todos los públicos. voltacafe@gmail.com,841,219
233905174,2011-01-04 11:39:17,Teatro Alfil,TeatroAlfil,Madrid (Spain),"El Teatro Alfil es ante todo comedia, te haremos llorar de risa.",18233,2017
217017451,2010-11-18 10:44:38,La Chocita del Loro,chocitadelloro,Madrid,"Productora de comedia, desarrolla su actividad en teatros y salas. Hacemos producciones propias de ambito nacional e internacional. Estamos para haceros reir",133838,740
1369360202,2013-04-21 11:41:18,El Esconditeatro,elesconditeatro,"C/ Estudios, 2. La Latina","Espacio teatral pensado para que el espectador sienta el teatro de una forma cercana, directa y totalmente viva...",2449,1020
3946029197,2015-10-13 11:31:10,La Estación,laestacionppio,"Madrid, Comunidad de Madrid","Nuevo espacio escénico en Madrid, Gran Teatro Bankia Príncipe Pío, enmarcado en un complejo de ocio y cultura llamado LA ESTACIÓN. #GranTeatroBankiaPríncipePío",1838,458
2397541070,2014-03-19 09:04:00,Ocio en Madrid,Ocio_en_Madrid,Madrid,"Tuiteamos ofertas de ocio en Madrid, para que disfrutes al máximo de tu tiempo libre gastando poco ;). By @planwatcher",17545,0
189102239,2010-09-10 11:45:48,Costello Club Madrid,CostelloClubMad,"Madrid Centro,","Costello Club desde 2005 en Caballero de Gracia, 10",11200,1018
166241249,2010-07-13 17:46:48,Sala El Sol,SalaElSol,Madrid,Desde 1979,21469,1613
130288775,2010-04-06 21:59:26,Sala Búho Real,SalaBuhoReal,"Madrid - Calle Regueros, 5",Desde 1984 promoviendo música en directo · Nuestra sala es Patrimonio Cultural por la Comunidad de Madrid. Contacto para conciertos: salabuhorealbar@gmail.com,7983,1005
3753852507,2015-09-23 22:49:54,Haz Tu Plan,haztuplan,"Madrid, Comunidad de Madrid",🎭 Nos encanta el teatro y comer bien 🍝. Los mejores planes de ocio en Madrid... y  a veces más allá!!,1632,960
20871992,2009-02-14 21:16:25,DolceCity Madrid,dolcecity_mad,Madrid,"Música, cine, arte, cultura y otros eventos en Madrid",2390,5
1945153856,2013-10-07 21:02:27,CinenMadrid,Cine_enMadrid,,"Síguenos para informarte de las actividades relacionadas con el cine en Madrid: estrenos, festivales, cortometrajes, ciclos y otros eventos.",433,262
15329104,2008-07-05 23:45:30,LaFonoteca,LaFonoteca,España,"Plataforma para el apoyo y la difusión de la #música española: archivo histórico online, #conciertos, discos y libros sobre música 🎶📚💿🎹",14725,2053
1949689112,2013-10-09 17:01:32,Conciertos en Madrid,Conciertos_Mad,Madrid,¡Toda la información sobre los mejores conciertos celebrados en la comunidad de Madrid!,6662,3193
128259412,2010-03-31 16:03:45,Conciertos en Madrid,ConciertosenMad,Madrid,Somos el principal portal de conciertos en la comunidad de Madrid. A su vez somos agencia de comunicación y promoción de eventos musicales. Contacta!,20195,4939
1659759367,2013-08-10 09:49:48,César Bona,cccesssarrr,España,Maestro de escuela. Invitemos a los niños y niñas a participar en la sociedad: tienen mucho que decir. Invite kids to participate in society. Teacher. Spain,51355,1674
163152020,2010-07-05 17:42:59,Sala Siroco,SirocoSala,Madrid,"Este es el twitter de la mítica sala Siroco. Estamos en c/ San Dimas, 3, Madrid.",12885,441
409975899,2011-11-11 13:32:35,Wurlitzer Ballroom,wurlitzerballro,Madrid,"Sala de #conciertos en Madrid.
Nuestra programacion de bandas en #directo y de #dj's esta enfocada al #rock en todas sus variantes. Abierto todos los días",3595,635
2893088511,2014-11-26 09:08:54,Gruta 77,gruta77madrid,Madrid,Twitter oficial de La Sala Gruta 77 #música #conciertos #cultura #salaconciertos #underground #localesensayo #rockandroll #fanáticosrockandroll,3627,1902
